cuda
Files already downloaded and verified
Files already downloaded and verified
Epoch:  0 Batch:   1 Loss: ['3.3617', '1.6796', '0.6380'] Accuracy Train: ['9.0%', '11.0%', '9.5%']%
Epoch:  0 Batch:  11 Loss: ['2.3006', '1.2088', '0.5216'] Accuracy Train: ['31.7%', '28.1%', '19.5%']%
Epoch:  0 Batch:  21 Loss: ['2.0418', '1.0542', '0.4719'] Accuracy Train: ['37.9%', '33.7%', '24.6%']%
Epoch:  0 Batch:  31 Loss: ['1.9040', '0.9719', '0.4422'] Accuracy Train: ['41.7%', '37.5%', '28.3%']%
Epoch:  0 Batch:  41 Loss: ['1.8164', '0.9374', '0.4276'] Accuracy Train: ['44.4%', '40.7%', '31.1%']%
Epoch:  0 Batch:  51 Loss: ['1.5915', '0.8238', '0.3975'] Accuracy Train: ['47.0%', '43.4%', '33.8%']%
Epoch:  0 Batch:  61 Loss: ['1.6356', '0.8210', '0.3802'] Accuracy Train: ['48.8%', '45.5%', '35.9%']%
Epoch:  0 Batch:  71 Loss: ['1.5036', '0.7458', '0.3483'] Accuracy Train: ['50.5%', '47.2%', '37.9%']%
Epoch:  0 Batch:  81 Loss: ['1.5217', '0.7430', '0.3484'] Accuracy Train: ['52.0%', '49.0%', '39.9%']%

Tests: 10000 | Loss: ['1.48', '1.43', '1.74'] | Accuracy Test: ['62.98%', '63.06%', '53.60%'] | Times: [['7.38ms', '11.45ms'], ['8.87ms', '5.78ms'], ['8.51ms', '5.33ms']] | CNFs: ['0.59', '0.61', '0.53']

Epoch:  1 Batch:   1 Loss: ['1.4358', '0.7183', '0.3426'] Accuracy Train: ['65.0%', '61.8%', '51.8%']%
Epoch:  1 Batch:  11 Loss: ['1.3742', '0.6590', '0.3016'] Accuracy Train: ['65.8%', '64.8%', '56.5%']%
Epoch:  1 Batch:  21 Loss: ['1.3094', '0.6230', '0.3062'] Accuracy Train: ['66.2%', '66.0%', '57.1%']%
Epoch:  1 Batch:  31 Loss: ['1.2198', '0.5943', '0.2833'] Accuracy Train: ['66.6%', '66.8%', '58.1%']%
Epoch:  1 Batch:  41 Loss: ['1.2561', '0.5844', '0.2902'] Accuracy Train: ['66.7%', '67.4%', '59.1%']%
Epoch:  1 Batch:  51 Loss: ['1.2706', '0.6039', '0.2956'] Accuracy Train: ['66.9%', '67.9%', '59.6%']%
Epoch:  1 Batch:  61 Loss: ['1.2092', '0.5611', '0.2561'] Accuracy Train: ['67.1%', '68.2%', '60.5%']%
Epoch:  1 Batch:  71 Loss: ['1.2211', '0.5667', '0.2735'] Accuracy Train: ['67.5%', '68.6%', '61.2%']%
Epoch:  1 Batch:  81 Loss: ['1.1303', '0.4934', '0.2427'] Accuracy Train: ['68.0%', '69.2%', '61.9%']%

Tests: 10000 | Loss: ['1.21', '1.03', '1.27'] | Accuracy Test: ['69.92%', '73.98%', '66.95%'] | Times: [['6.89ms', '10.90ms'], ['8.50ms', '5.63ms'], ['8.25ms', '5.15ms']] | CNFs: ['0.67', '0.72', '0.67']

Epoch:  2 Batch:   1 Loss: ['1.1870', '0.5047', '0.2560'] Accuracy Train: ['70.0%', '73.2%', '66.5%']%
Epoch:  2 Batch:  11 Loss: ['1.0958', '0.5088', '0.2442'] Accuracy Train: ['71.6%', '73.0%', '65.8%']%
Epoch:  2 Batch:  21 Loss: ['0.9961', '0.4514', '0.2207'] Accuracy Train: ['73.2%', '74.6%', '67.3%']%
Epoch:  2 Batch:  31 Loss: ['1.0440', '0.4861', '0.2368'] Accuracy Train: ['73.4%', '75.1%', '68.1%']%
Epoch:  2 Batch:  41 Loss: ['1.0419', '0.4617', '0.2242'] Accuracy Train: ['73.9%', '75.6%', '68.7%']%
Epoch:  2 Batch:  51 Loss: ['1.0812', '0.4459', '0.2256'] Accuracy Train: ['74.0%', '75.9%', '69.4%']%
Epoch:  2 Batch:  61 Loss: ['0.9741', '0.4139', '0.2072'] Accuracy Train: ['74.2%', '76.1%', '69.8%']%
Epoch:  2 Batch:  71 Loss: ['0.9317', '0.4094', '0.1976'] Accuracy Train: ['74.2%', '76.4%', '70.1%']%
Epoch:  2 Batch:  81 Loss: ['1.0317', '0.4359', '0.2078'] Accuracy Train: ['74.5%', '76.8%', '70.6%']%

Tests: 10000 | Loss: ['1.06', '0.91', '1.08'] | Accuracy Test: ['73.39%', '76.65%', '71.94%'] | Times: [['7.76ms', '11.32ms'], ['8.43ms', '5.73ms'], ['8.30ms', '5.15ms']] | CNFs: ['0.72', '0.77', '0.74']

Epoch:  3 Batch:   1 Loss: ['0.9423', '0.3999', '0.2010'] Accuracy Train: ['76.8%', '79.7%', '73.5%']%
Epoch:  3 Batch:  11 Loss: ['0.9436', '0.3704', '0.1792'] Accuracy Train: ['77.1%', '80.1%', '74.0%']%
Epoch:  3 Batch:  21 Loss: ['0.9124', '0.3705', '0.1902'] Accuracy Train: ['77.9%', '80.3%', '74.8%']%
Epoch:  3 Batch:  31 Loss: ['0.9460', '0.4009', '0.1995'] Accuracy Train: ['77.8%', '80.6%', '75.1%']%
Epoch:  3 Batch:  41 Loss: ['0.9273', '0.3830', '0.1863'] Accuracy Train: ['77.6%', '80.5%', '75.0%']%
Epoch:  3 Batch:  51 Loss: ['0.9271', '0.3712', '0.1838'] Accuracy Train: ['77.7%', '80.7%', '75.2%']%
Epoch:  3 Batch:  61 Loss: ['0.8429', '0.3370', '0.1740'] Accuracy Train: ['77.8%', '80.8%', '75.4%']%
Epoch:  3 Batch:  71 Loss: ['0.8828', '0.3605', '0.1795'] Accuracy Train: ['78.0%', '80.9%', '75.5%']%
Epoch:  3 Batch:  81 Loss: ['0.8581', '0.3622', '0.1834'] Accuracy Train: ['78.1%', '81.0%', '75.8%']%

Tests: 10000 | Loss: ['0.98', '0.80', '0.97'] | Accuracy Test: ['75.23%', '79.26%', '74.55%'] | Times: [['7.39ms', '11.24ms'], ['8.48ms', '5.61ms'], ['8.35ms', '5.18ms']] | CNFs: ['0.75', '0.81', '0.78']

Epoch:  4 Batch:   1 Loss: ['0.7641', '0.2896', '0.1645'] Accuracy Train: ['82.7%', '86.0%', '78.0%']%
Epoch:  4 Batch:  11 Loss: ['0.7961', '0.3277', '0.1740'] Accuracy Train: ['81.5%', '84.6%', '78.1%']%
Epoch:  4 Batch:  21 Loss: ['0.8680', '0.3388', '0.1779'] Accuracy Train: ['81.5%', '84.7%', '78.3%']%
Epoch:  4 Batch:  31 Loss: ['0.8152', '0.3321', '0.1601'] Accuracy Train: ['81.4%', '84.7%', '78.6%']%
Epoch:  4 Batch:  41 Loss: ['0.7947', '0.3207', '0.1643'] Accuracy Train: ['81.2%', '84.6%', '78.7%']%
Epoch:  4 Batch:  51 Loss: ['0.8028', '0.3166', '0.1621'] Accuracy Train: ['81.2%', '84.6%', '79.0%']%
Epoch:  4 Batch:  61 Loss: ['0.7595', '0.2896', '0.1446'] Accuracy Train: ['81.4%', '84.7%', '79.0%']%
Epoch:  4 Batch:  71 Loss: ['0.7906', '0.3125', '0.1592'] Accuracy Train: ['81.3%', '84.6%', '79.2%']%
Epoch:  4 Batch:  81 Loss: ['0.7525', '0.2969', '0.1493'] Accuracy Train: ['81.3%', '84.5%', '79.3%']%

Tests: 10000 | Loss: ['0.94', '0.75', '0.86'] | Accuracy Test: ['75.42%', '81.00%', '77.59%'] | Times: [['7.37ms', '11.21ms'], ['8.48ms', '5.63ms'], ['8.31ms', '5.25ms']] | CNFs: ['0.77', '0.82', '0.81']


Duration: 128 seconds

Tests: 10000 | Loss: ['0.71', '0.57', '0.66'] | Accuracy Test: ['75.42%', '81.00%', '77.92%'] | Times: [['7.52ms', '11.17ms'], ['8.50ms', '5.76ms'], ['8.61ms', '5.37ms']] | CNFs: ['0.77', '0.82', '0.81']

Correct: 3 - [[0.3671306371688843, 3], [0.8532789349555969, 3], [0.47257164120674133, 3]]
Correct: 8 - [[0.3499588668346405, 2], [0.31980255246162415, 8], [0.17198950052261353, 2]]
Correct: 1 - [[0.3321169912815094, 6], [0.27458781003952026, 3], [0.18670415878295898, 1]]
Correct: 1 - [[0.2999093234539032, 4], [0.28711357712745667, 3], [0.5150346755981445, 1]]
Correct: 7 - [[0.4019358158111572, 7], [0.3010925054550171, 7], [0.41095590591430664, 7]]
Correct: 2 - [[0.4059672951698303, 2], [0.5503467321395874, 2], [0.19101528823375702, 9]]
Correct: 5 - [[0.4261963963508606, 7], [0.34926652908325195, 7], [0.27380818128585815, 9]]
Correct: 2 - [[0.5864877700805664, 4], [0.3810155689716339, 3], [0.43474939465522766, 3]]
Correct: 7 - [[0.3182387053966522, 4], [0.3733418583869934, 2], [0.2503874897956848, 4]]
Correct: 8 - [[0.22723351418972015, 0], [0.392915815114975, 3], [0.21244168281555176, 7]]
Correct: 9 - [[0.35013502836227417, 9], [0.9164048433303833, 9], [0.8470019102096558, 9]]
Correct: 0 - [[0.4635961949825287, 0], [0.8542797565460205, 0], [0.8307726383209229, 0]]
Correct: 3 - [[0.4085041284561157, 3], [0.8679442405700684, 3], [0.4217996895313263, 3]]
Correct: 8 - [[0.3531671464443207, 8], [0.7391632199287415, 9], [0.3500383198261261, 9]]
Correct: 6 - [[0.8361246585845947, 6], [0.9933871626853943, 6], [0.9054839611053467, 6]]
Correct: 4 - [[0.3196595311164856, 2], [0.5318958163261414, 7], [0.3094553053379059, 7]]
Correct: 6 - [[0.3600003123283386, 6], [0.34219300746917725, 7], [0.26266011595726013, 3]]
Correct: 6 - [[0.35815778374671936, 4], [0.5878388285636902, 4], [0.3797266483306885, 4]]
Correct: 0 - [[0.4728063642978668, 2], [0.8987691402435303, 2], [0.19569183886051178, 2]]
Correct: 0 - [[0.29091963171958923, 0], [0.28239917755126953, 0], [0.44430723786354065, 3]]
Correct: 7 - [[0.24370072782039642, 0], [0.3904310464859009, 3], [0.23937484622001648, 7]]
Correct: 4 - [[0.49027302861213684, 4], [0.7359858751296997, 7], [0.39792266488075256, 7]]
Correct: 5 - [[0.47864118218421936, 5], [0.300704687833786, 9], [0.3181148171424866, 9]]
Correct: 6 - [[0.7711663246154785, 6], [0.990688681602478, 6], [0.8834163546562195, 6]]
Correct: 3 - [[0.4728417992591858, 0], [0.8265560865402222, 3], [0.784745991230011, 3]]
Correct: 1 - [[0.5372181534767151, 1], [0.8679598569869995, 1], [0.9359179139137268, 1]]
Correct: 1 - [[0.32333821058273315, 4], [0.49817201495170593, 1], [0.7403823733329773, 1]]
Correct: 3 - [[0.42458558082580566, 5], [0.3745807111263275, 3], [0.31207308173179626, 2]]
Correct: 6 - [[0.7831748723983765, 6], [0.920444667339325, 6], [0.6629772186279297, 6]]
Correct: 8 - [[0.3192687928676605, 3], [0.3637373447418213, 7], [0.5373761653900146, 6]]
Correct: 7 - [[0.3207187354564667, 5], [0.5586650967597961, 9], [0.42616114020347595, 9]]
Correct: 4 - [[0.23658981919288635, 0], [0.34809228777885437, 2], [0.358155220746994, 7]]
Correct: 0 - [[0.23102101683616638, 0], [0.48789918422698975, 0], [0.27650436758995056, 3]]
Correct: 6 - [[0.3262920379638672, 2], [0.640648365020752, 9], [0.7034067511558533, 9]]
Correct: 2 - [[0.6607345342636108, 2], [0.9336630702018738, 2], [0.42894062399864197, 2]]
Correct: 1 - [[0.2970391511917114, 7], [0.40326231718063354, 0], [0.24952231347560883, 9]]
Correct: 3 - [[0.35361596941947937, 2], [0.28070423007011414, 3], [0.35770997405052185, 9]]
Correct: 0 - [[0.47801047563552856, 2], [0.4062902331352234, 2], [0.44043150544166565, 0]]
Correct: 4 - [[0.3603644371032715, 5], [0.514118492603302, 4], [0.28961774706840515, 3]]
Correct: 2 - [[0.3283318281173706, 5], [0.37009918689727783, 6], [0.31463494896888733, 6]]
Correct: 7 - [[0.36541903018951416, 7], [0.43860360980033875, 7], [0.1681017130613327, 3]]
Correct: 8 - [[0.5992488861083984, 9], [0.48040977120399475, 0], [0.3323209583759308, 1]]
Correct: 3 - [[0.34077924489974976, 3], [0.3431732654571533, 7], [0.3163343369960785, 9]]
Correct: 1 - [[0.2642861306667328, 3], [0.4654829502105713, 1], [0.39258038997650146, 1]]
Correct: 2 - [[0.8575577735900879, 2], [0.9142200350761414, 2], [0.2572645843029022, 2]]
Correct: 8 - [[0.2858855724334717, 2], [0.5955957174301147, 0], [0.4064275920391083, 0]]
Correct: 0 - [[0.5627492666244507, 9], [0.5074939131736755, 9], [0.7361466288566589, 9]]
Correct: 8 - [[0.5190796256065369, 0], [0.4040277600288391, 2], [0.18281780183315277, 4]]
Correct: 3 - [[0.3744180202484131, 9], [0.4048694372177124, 7], [0.3729768693447113, 1]]
Correct: 5 - [[0.42338353395462036, 0], [0.32180944085121155, 6], [0.5126491785049438, 1]]
Correct: 2 - [[0.3432638645172119, 3], [0.3769902288913727, 2], [0.3343310058116913, 9]]
Correct: 4 - [[0.6523407101631165, 2], [0.4748570919036865, 2], [0.4781147837638855, 0]]
Correct: 1 - [[0.46740254759788513, 2], [0.3567810654640198, 2], [0.2130175083875656, 2]]
Correct: 8 - [[0.48089635372161865, 0], [0.5595574378967285, 0], [0.3412017524242401, 0]]
Correct: 9 - [[0.4471491873264313, 0], [0.9045735597610474, 9], [0.7818573117256165, 9]]
Correct: 1 - [[0.20881055295467377, 5], [0.510350227355957, 1], [0.8468824028968811, 1]]
Correct: 2 - [[0.326133131980896, 2], [0.9305452704429626, 2], [0.41628730297088623, 2]]
Correct: 9 - [[0.44307252764701843, 9], [0.7092385292053223, 9], [0.3394753336906433, 9]]
Correct: 7 - [[0.4437185823917389, 7], [0.9353933930397034, 7], [0.38239428400993347, 7]]
Correct: 2 - [[0.7576614618301392, 5], [0.5751297473907471, 2], [0.33294010162353516, 9]]
Correct: 9 - [[0.42727360129356384, 4], [0.48349514603614807, 2], [0.3046916127204895, 1]]
Correct: 6 - [[0.31426820158958435, 3], [0.5500257611274719, 0], [0.18037448823451996, 3]]
Correct: 5 - [[0.6097567081451416, 5], [0.3705526292324066, 2], [0.2594268023967743, 5]]
Correct: 6 - [[0.42710426449775696, 6], [0.8107552528381348, 6], [0.3656063973903656, 6]]
Correct: 3 - [[0.3424137532711029, 2], [0.3326704204082489, 7], [0.23735424876213074, 7]]
Correct: 8 - [[0.2867339551448822, 6], [0.3913567364215851, 8], [0.7102763652801514, 8]]
Correct: 7 - [[0.2420399785041809, 2], [0.5632190108299255, 9], [0.14781862497329712, 4]]
Correct: 6 - [[0.3629625141620636, 6], [0.5368399620056152, 6], [0.5904101133346558, 9]]
Correct: 2 - [[0.38169848918914795, 2], [0.5527946949005127, 9], [0.38370808959007263, 6]]
Correct: 5 - [[0.3104553520679474, 4], [0.2822507917881012, 4], [0.23249715566635132, 4]]
Correct: 2 - [[0.4024541676044464, 2], [0.5363391041755676, 3], [0.2552735507488251, 3]]
Correct: 8 - [[0.32251423597335815, 0], [0.2490542083978653, 7], [0.167169451713562, 2]]
Correct: 9 - [[0.41122183203697205, 2], [0.5864388942718506, 9], [0.4582828879356384, 9]]
Correct: 6 - [[0.24665412306785583, 0], [0.6706885099411011, 6], [0.5752946734428406, 6]]
Correct: 0 - [[0.4441019594669342, 0], [0.4614887237548828, 0], [0.3402090072631836, 3]]
Correct: 0 - [[0.25899776816368103, 3], [0.4782274663448334, 6], [0.32638564705848694, 3]]
Correct: 5 - [[0.36817798018455505, 6], [0.5980127453804016, 6], [0.5790113210678101, 6]]
Correct: 2 - [[0.6400517821311951, 3], [0.44061440229415894, 3], [0.39987415075302124, 3]]
Correct: 9 - [[0.4447784125804901, 9], [0.9330828785896301, 9], [0.7502440810203552, 9]]
Correct: 5 - [[0.39288216829299927, 3], [0.36448219418525696, 6], [0.379805326461792, 6]]
Correct: 4 - [[0.8125076293945312, 4], [0.9756547212600708, 4], [0.7608911395072937, 4]]
Correct: 2 - [[0.5334314107894897, 0], [0.26262181997299194, 9], [0.18169410526752472, 9]]
Correct: 1 - [[0.30979183316230774, 1], [0.680325984954834, 1], [0.721289873123169, 1]]
Correct: 6 - [[0.23780840635299683, 6], [0.5821186304092407, 6], [0.41786640882492065, 6]]
Correct: 6 - [[0.33294954895973206, 2], [0.2858940064907074, 9], [0.2159295231103897, 7]]
Correct: 8 - [[0.3901664614677429, 2], [0.4544064402580261, 2], [0.27261102199554443, 9]]
Correct: 4 - [[0.28470754623413086, 0], [0.5524259805679321, 4], [0.4462643265724182, 4]]
Correct: 8 - [[0.24227659404277802, 2], [0.3654311001300812, 7], [0.3435796797275543, 1]]
Correct: 4 - [[0.4524105489253998, 2], [0.24530738592147827, 7], [0.20518352091312408, 9]]
Correct: 5 - [[0.33121830224990845, 6], [0.7420557141304016, 9], [0.6867828369140625, 9]]
Correct: 0 - [[0.3504464030265808, 2], [0.2413657009601593, 9], [0.36803150177001953, 4]]
Correct: 9 - [[0.23504754900932312, 9], [0.6045829057693481, 9], [0.519676148891449, 9]]
Correct: 9 - [[0.5409368872642517, 0], [0.7247491478919983, 0], [0.23228241503238678, 0]]
Correct: 9 - [[0.3842312693595886, 9], [0.8599679470062256, 9], [0.3925323486328125, 9]]
Correct: 8 - [[0.41786617040634155, 5], [0.35868310928344727, 6], [0.18560148775577545, 9]]
Correct: 9 - [[0.2353566735982895, 9], [0.6428425908088684, 9], [0.7394230365753174, 9]]
Correct: 9 - [[0.2594611942768097, 7], [0.9430829882621765, 9], [0.6150014400482178, 9]]
Correct: 3 - [[0.2615932524204254, 3], [0.7265835404396057, 3], [0.4125369191169739, 3]]
Correct: 7 - [[0.45356282591819763, 0], [0.5457669496536255, 7], [0.5549983382225037, 7]]
Correct: 5 - [[0.3712162971496582, 0], [0.3220959007740021, 2], [0.2975773215293884, 9]]
Correct: 0 - [[0.46953678131103516, 2], [0.39846599102020264, 9], [0.28779447078704834, 9]]
Correct: 0 - [[0.40982556343078613, 4], [0.46382448077201843, 4], [0.3733002543449402, 7]]
Correct: 5 - [[0.5904232859611511, 5], [0.29681211709976196, 3], [0.2842549979686737, 7]]
Correct: 2 - [[0.25704798102378845, 2], [0.7113093733787537, 2], [0.20585186779499054, 9]]
Correct: 2 - [[0.43796637654304504, 0], [0.4837990999221802, 3], [0.21065853536128998, 9]]
Correct: 3 - [[0.40468326210975647, 0], [0.7186428904533386, 0], [0.3129938542842865, 9]]
Correct: 8 - [[0.2809508740901947, 4], [0.4442578852176666, 4], [0.26262137293815613, 1]]
Correct: 6 - [[0.19850100576877594, 6], [0.4685068130493164, 3], [0.25245872139930725, 6]]
Correct: 3 - [[0.3628218173980713, 0], [0.5842769145965576, 3], [0.35424911975860596, 3]]
Correct: 4 - [[0.37730973958969116, 2], [0.48534220457077026, 3], [0.31991565227508545, 6]]
Correct: 0 - [[0.32664334774017334, 2], [0.47434020042419434, 2], [0.1507430076599121, 3]]
Correct: 5 - [[0.45395365357398987, 2], [0.27726003527641296, 2], [0.28367727994918823, 9]]
Correct: 8 - [[0.3222357928752899, 3], [0.5029391050338745, 3], [0.3072613775730133, 8]]
Correct: 0 - [[0.38505709171295166, 0], [0.8364773988723755, 0], [0.3246435225009918, 0]]
Correct: 1 - [[0.3391813337802887, 0], [0.2794395685195923, 0], [0.719235360622406, 1]]
Correct: 7 - [[0.3104517161846161, 7], [0.3908810317516327, 7], [0.22152327001094818, 9]]
Correct: 2 - [[0.2761751115322113, 9], [0.20770013332366943, 0], [0.3274543285369873, 7]]
Correct: 8 - [[0.31424689292907715, 3], [0.42310890555381775, 8], [0.815277099609375, 8]]
Correct: 8 - [[0.21961578726768494, 8], [0.22603841125965118, 2], [0.2795337736606598, 9]]
Correct: 7 - [[0.31705039739608765, 5], [0.3178359270095825, 2], [0.24591848254203796, 3]]
Correct: 8 - [[0.3899872303009033, 3], [0.44750726222991943, 9], [0.3133804500102997, 1]]
Correct: 5 - [[0.3161594867706299, 5], [0.6716433167457581, 9], [0.3693525195121765, 9]]
Correct: 1 - [[0.4423479735851288, 4], [0.3161800503730774, 0], [0.28488942980766296, 0]]
Correct: 8 - [[0.2618717551231384, 2], [0.3758273124694824, 6], [0.3095947802066803, 8]]
Correct: 7 - [[0.37691372632980347, 7], [0.45399966835975647, 2], [0.5352669358253479, 2]]
Correct: 1 - [[0.7138169407844543, 1], [0.9554965496063232, 1], [0.9711683988571167, 1]]
Correct: 3 - [[0.37157437205314636, 3], [0.9499624371528625, 3], [0.6188486814498901, 3]]
Correct: 0 - [[0.29492512345314026, 4], [0.36785584688186646, 0], [0.44784730672836304, 9]]
Correct: 5 - [[0.763892412185669, 5], [0.6355272531509399, 5], [0.2451179474592209, 3]]
Correct: 7 - [[0.9169580936431885, 7], [0.7785004377365112, 7], [0.4728793799877167, 7]]
Correct: 9 - [[0.372473806142807, 9], [0.779399037361145, 9], [0.23119346797466278, 9]]
Correct: 7 - [[0.250953733921051, 2], [0.6365274786949158, 6], [0.1864018440246582, 9]]
Correct: 4 - [[0.6424388885498047, 4], [0.5426685214042664, 4], [0.6608986854553223, 4]]
Correct: 5 - [[0.6225268840789795, 5], [0.38348349928855896, 5], [0.3248882591724396, 6]]
Correct: 9 - [[0.21480262279510498, 9], [0.6616983413696289, 9], [0.3978191912174225, 9]]
Correct: 8 - [[0.29733550548553467, 5], [0.21788188815116882, 6], [0.27376434206962585, 3]]
Correct: 0 - [[0.21707116067409515, 0], [0.5610597729682922, 4], [0.6223185062408447, 4]]
Correct: 7 - [[0.538201093673706, 4], [0.3449782431125641, 0], [0.38703587651252747, 1]]
Correct: 9 - [[0.493502676486969, 2], [0.9442592263221741, 9], [0.9377246499061584, 9]]
Correct: 8 - [[0.49977907538414, 2], [0.3184077739715576, 2], [0.21394668519496918, 9]]
Correct: 2 - [[0.33734893798828125, 7], [0.7173418998718262, 2], [0.3747273087501526, 7]]
Correct: 7 - [[0.344474732875824, 4], [0.5732106566429138, 7], [0.27858197689056396, 7]]
Correct: 6 - [[0.2459339052438736, 2], [0.42548033595085144, 7], [0.42127153277397156, 0]]
Correct: 9 - [[0.42364874482154846, 9], [0.6455160975456238, 9], [0.5906273126602173, 9]]
Correct: 4 - [[0.4906734228134155, 5], [0.23014317452907562, 4], [0.42499980330467224, 1]]
Correct: 3 - [[0.46087828278541565, 4], [0.35941970348358154, 4], [0.47077929973602295, 4]]
Correct: 9 - [[0.5746245384216309, 9], [0.7806869745254517, 9], [0.4402881860733032, 1]]
Correct: 6 - [[0.17103739082813263, 7], [0.5216372013092041, 4], [0.2373136579990387, 3]]
Correct: 4 - [[0.7556941509246826, 4], [0.5356882810592651, 4], [0.5994942784309387, 0]]
Correct: 7 - [[0.3061184585094452, 5], [0.5574935078620911, 3], [0.2936502993106842, 5]]
Correct: 6 - [[0.3168469965457916, 6], [0.5562532544136047, 2], [0.22054366767406464, 1]]
Correct: 5 - [[0.3609023988246918, 5], [0.20077089965343475, 9], [0.2656766474246979, 1]]
Correct: 1 - [[0.23049303889274597, 2], [0.6736268401145935, 9], [0.39742836356163025, 1]]
Correct: 5 - [[0.32025864720344543, 3], [0.33308255672454834, 3], [0.3676532506942749, 3]]
Correct: 8 - [[0.5512814521789551, 3], [0.49444812536239624, 3], [0.27401793003082275, 3]]
Correct: 8 - [[0.3167654871940613, 9], [0.3259916603565216, 6], [0.47159984707832336, 1]]
Correct: 0 - [[0.5681244730949402, 4], [0.8120344281196594, 0], [0.346547394990921, 4]]
Correct: 4 - [[0.4156224727630615, 9], [0.3954533636569977, 4], [0.29683607816696167, 9]]
Correct: 0 - [[0.3622796833515167, 0], [0.38048601150512695, 9], [0.5115129351615906, 9]]
Correct: 5 - [[0.3394947350025177, 3], [0.24301399290561676, 6], [0.32590416073799133, 9]]
Correct: 5 - [[0.24946847558021545, 3], [0.5415636301040649, 3], [0.4359833300113678, 3]]
Correct: 1 - [[0.4357813000679016, 1], [0.9477664828300476, 1], [0.8943499326705933, 1]]
Correct: 1 - [[0.3866328001022339, 1], [0.5890042185783386, 9], [0.6096031665802002, 1]]
Correct: 8 - [[0.4937574863433838, 2], [0.7483212351799011, 2], [0.22515782713890076, 2]]
Correct: 9 - [[0.22733573615550995, 9], [0.6224973797798157, 9], [0.4096774458885193, 9]]
Correct: 0 - [[0.31873035430908203, 3], [0.6770846843719482, 0], [0.22392800450325012, 4]]
Correct: 3 - [[0.5312182307243347, 6], [0.5337908267974854, 6], [0.4192839562892914, 6]]
Correct: 1 - [[0.34457793831825256, 7], [0.3602540194988251, 9], [0.3142249882221222, 1]]
Correct: 9 - [[0.2716866433620453, 4], [0.3247271180152893, 6], [0.7484099268913269, 1]]
Correct: 2 - [[0.2415149062871933, 3], [0.2999942898750305, 4], [0.3114970326423645, 3]]
Correct: 2 - [[0.3072117865085602, 0], [0.5357946157455444, 0], [0.3070671260356903, 4]]
Correct: 5 - [[0.36880335211753845, 5], [0.3330152630805969, 5], [0.15227700769901276, 9]]
Correct: 3 - [[0.238618865609169, 5], [0.5993452668190002, 3], [0.3915291726589203, 1]]
Correct: 9 - [[0.8381661176681519, 9], [0.9348620772361755, 9], [0.49097877740859985, 9]]
Correct: 9 - [[0.7530466914176941, 9], [0.8982108235359192, 9], [0.27512112259864807, 9]]
Correct: 4 - [[0.37531498074531555, 2], [0.35006558895111084, 0], [0.2337518036365509, 9]]
Correct: 0 - [[0.4160151779651642, 0], [0.42460763454437256, 0], [0.2899329364299774, 0]]
Correct: 3 - [[0.5307621359825134, 3], [0.8032599687576294, 3], [0.5699293613433838, 3]]
Correct: 0 - [[0.4187813699245453, 0], [0.7665281295776367, 0], [0.32863035798072815, 0]]
Correct: 0 - [[0.24864523112773895, 4], [0.4805895686149597, 0], [0.4534812569618225, 0]]
Correct: 9 - [[0.31369009613990784, 4], [0.40546777844429016, 0], [0.39768174290657043, 1]]
Correct: 8 - [[0.4218336343765259, 6], [0.34523651003837585, 8], [0.7648119330406189, 6]]
Correct: 1 - [[0.4795372784137726, 9], [0.48927316069602966, 3], [0.7682532668113708, 1]]
Correct: 5 - [[0.23983143270015717, 0], [0.24403950572013855, 3], [0.16162976622581482, 9]]
Correct: 7 - [[0.20360125601291656, 5], [0.4135831892490387, 3], [0.3244282603263855, 6]]
Correct: 0 - [[0.6125712990760803, 0], [0.4942203760147095, 0], [0.2738095223903656, 9]]
Correct: 8 - [[0.40007662773132324, 4], [0.3707500696182251, 4], [0.25719884037971497, 4]]
Correct: 2 - [[0.4091932773590088, 5], [0.32358717918395996, 5], [0.2461681216955185, 6]]
Correct: 4 - [[0.3973999321460724, 4], [0.8632463216781616, 4], [0.4091152250766754, 4]]
Correct: 7 - [[0.5497940182685852, 7], [0.8246858716011047, 7], [0.7760475873947144, 7]]
Correct: 0 - [[0.5102089643478394, 0], [0.2340126633644104, 7], [0.32446208596229553, 9]]
Correct: 2 - [[0.471801221370697, 2], [0.38555505871772766, 7], [0.25690320134162903, 2]]
Correct: 3 - [[0.39892709255218506, 3], [0.8192518949508667, 3], [0.3981480300426483, 3]]
Correct: 6 - [[0.35541409254074097, 6], [0.5044035911560059, 6], [0.34886816143989563, 3]]
Correct: 3 - [[0.31691107153892517, 2], [0.8317853808403015, 3], [0.36637410521507263, 6]]
Correct: 8 - [[0.4260942041873932, 9], [0.5716948509216309, 9], [0.5344718098640442, 9]]
Correct: 5 - [[0.33345693349838257, 5], [0.19408263266086578, 6], [0.1885436326265335, 6]]
Correct: 0 - [[0.6571822166442871, 2], [0.5991216897964478, 0], [0.2661595046520233, 7]]
Correct: 3 - [[0.39517712593078613, 0], [0.36617475748062134, 7], [0.3014329969882965, 7]]
Correct: 4 - [[0.40000319480895996, 0], [0.48441070318222046, 0], [0.3585813343524933, 0]]
Correct: 3 - [[0.20336803793907166, 7], [0.47051653265953064, 7], [0.48993030190467834, 9]]
Correct: 9 - [[0.39128974080085754, 2], [0.5291071534156799, 2], [0.5258120894432068, 9]]
