cuda
Files already downloaded and verified
Files already downloaded and verified
Epoch:  0 Batch:   1 Loss: ['2.6048', '1.4299', '0.4677'] Accuracy Train: ['9.0%', '8.33%', '9.33%']%
Epoch:  0 Batch:  11 Loss: ['1.6215', '0.8782', '0.3872'] Accuracy Train: ['30.8%', '25.9%', '18.6%']%
Epoch:  0 Batch:  21 Loss: ['1.5201', '0.8365', '0.3719'] Accuracy Train: ['37.3%', '31.0%', '23.3%']%
Epoch:  0 Batch:  31 Loss: ['1.4115', '0.7589', '0.3396'] Accuracy Train: ['41.6%', '35.0%', '26.4%']%
Epoch:  0 Batch:  41 Loss: ['1.2780', '0.6771', '0.3067'] Accuracy Train: ['44.1%', '38.1%', '29.0%']%
Epoch:  0 Batch:  51 Loss: ['1.2086', '0.6346', '0.2926'] Accuracy Train: ['46.3%', '40.8%', '31.7%']%
Epoch:  0 Batch:  61 Loss: ['1.2115', '0.6196', '0.2742'] Accuracy Train: ['48.1%', '43.0%', '34.0%']%
Epoch:  0 Batch:  71 Loss: ['1.0566', '0.5565', '0.2597'] Accuracy Train: ['49.8%', '45.2%', '36.2%']%
Epoch:  0 Batch:  81 Loss: ['1.0527', '0.5329', '0.2442'] Accuracy Train: ['51.4%', '47.1%', '38.4%']%

Tests: 10000 | Loss: ['1.05', '1.08', '1.32'] | Accuracy Test: ['64.06%', '61.77%', '53.24%'] | Times: [['7.51ms', '11.89ms'], ['9.22ms', '5.98ms'], ['8.86ms', '5.33ms']] | CNFs: ['0.59', '0.61', '0.58']

Epoch:  1 Batch:   1 Loss: ['1.0068', '0.5136', '0.2505'] Accuracy Train: ['63.7%', '62.2%', '53.7%']%
Epoch:  1 Batch:  11 Loss: ['1.0428', '0.5170', '0.2502'] Accuracy Train: ['65.4%', '63.2%', '53.1%']%
Epoch:  1 Batch:  21 Loss: ['0.8761', '0.4383', '0.2121'] Accuracy Train: ['66.0%', '64.2%', '54.9%']%
Epoch:  1 Batch:  31 Loss: ['0.9055', '0.4416', '0.2300'] Accuracy Train: ['66.6%', '65.2%', '56.4%']%
Epoch:  1 Batch:  41 Loss: ['0.9238', '0.4343', '0.2039'] Accuracy Train: ['67.2%', '66.1%', '57.7%']%
Epoch:  1 Batch:  51 Loss: ['0.8984', '0.4458', '0.2186'] Accuracy Train: ['67.5%', '66.7%', '58.6%']%
Epoch:  1 Batch:  61 Loss: ['0.9136', '0.4044', '0.2009'] Accuracy Train: ['67.8%', '67.4%', '59.5%']%
Epoch:  1 Batch:  71 Loss: ['0.9054', '0.4268', '0.2016'] Accuracy Train: ['68.0%', '67.9%', '60.1%']%
Epoch:  1 Batch:  81 Loss: ['0.8541', '0.3915', '0.1875'] Accuracy Train: ['68.3%', '68.5%', '61.0%']%

Tests: 10000 | Loss: ['0.86', '0.78', '0.97'] | Accuracy Test: ['69.90%', '73.08%', '66.26%'] | Times: [['7.80ms', '11.86ms'], ['9.00ms', '6.12ms'], ['8.93ms', '5.70ms']] | CNFs: ['0.68', '0.72', '0.66']

Epoch:  2 Batch:   1 Loss: ['0.7640', '0.3498', '0.1911'] Accuracy Train: ['73.3%', '76.8%', '66.8%']%
Epoch:  2 Batch:  11 Loss: ['0.7451', '0.3192', '0.1612'] Accuracy Train: ['74.0%', '75.7%', '68.4%']%
Epoch:  2 Batch:  21 Loss: ['0.8642', '0.3911', '0.1839'] Accuracy Train: ['73.4%', '75.6%', '68.5%']%
Epoch:  2 Batch:  31 Loss: ['0.7415', '0.3498', '0.1753'] Accuracy Train: ['73.7%', '75.7%', '68.9%']%
Epoch:  2 Batch:  41 Loss: ['0.6950', '0.2928', '0.1639'] Accuracy Train: ['73.9%', '75.9%', '69.2%']%
Epoch:  2 Batch:  51 Loss: ['0.7212', '0.3152', '0.1674'] Accuracy Train: ['73.9%', '76.3%', '69.7%']%
Epoch:  2 Batch:  61 Loss: ['0.7293', '0.3461', '0.1674'] Accuracy Train: ['74.3%', '76.5%', '70.0%']%
Epoch:  2 Batch:  71 Loss: ['0.7871', '0.3648', '0.1663'] Accuracy Train: ['74.3%', '76.5%', '70.3%']%
Epoch:  2 Batch:  81 Loss: ['0.6658', '0.3015', '0.1538'] Accuracy Train: ['74.5%', '76.7%', '70.6%']%

Tests: 10000 | Loss: ['0.78', '0.72', '0.83'] | Accuracy Test: ['73.40%', '75.59%', '71.71%'] | Times: [['7.22ms', '11.08ms'], ['8.44ms', '5.54ms'], ['8.24ms', '5.14ms']] | CNFs: ['0.72', '0.77', '0.71']

Epoch:  3 Batch:   1 Loss: ['0.6576', '0.2992', '0.1509'] Accuracy Train: ['78.5%', '79.0%', '75.0%']%
Epoch:  3 Batch:  11 Loss: ['0.6271', '0.2712', '0.1403'] Accuracy Train: ['77.2%', '79.8%', '74.3%']%
Epoch:  3 Batch:  21 Loss: ['0.6388', '0.2533', '0.1372'] Accuracy Train: ['77.7%', '80.7%', '75.1%']%
Epoch:  3 Batch:  31 Loss: ['0.6698', '0.2962', '0.1471'] Accuracy Train: ['77.8%', '80.9%', '75.2%']%
Epoch:  3 Batch:  41 Loss: ['0.6160', '0.2594', '0.1303'] Accuracy Train: ['78.0%', '81.0%', '75.5%']%
Epoch:  3 Batch:  51 Loss: ['0.6612', '0.2832', '0.1558'] Accuracy Train: ['78.0%', '81.1%', '75.5%']%
Epoch:  3 Batch:  61 Loss: ['0.5466', '0.2327', '0.1277'] Accuracy Train: ['78.3%', '81.3%', '75.7%']%
Epoch:  3 Batch:  71 Loss: ['0.6380', '0.2649', '0.1317'] Accuracy Train: ['78.3%', '81.3%', '75.7%']%
Epoch:  3 Batch:  81 Loss: ['0.6313', '0.2588', '0.1283'] Accuracy Train: ['78.4%', '81.3%', '75.9%']%

Tests: 10000 | Loss: ['0.70', '0.60', '0.70'] | Accuracy Test: ['75.92%', '79.64%', '76.11%'] | Times: [['6.95ms', '10.90ms'], ['8.47ms', '5.55ms'], ['8.19ms', '5.07ms']] | CNFs: ['0.75', '0.80', '0.77']

Epoch:  4 Batch:   1 Loss: ['0.5795', '0.2511', '0.1248'] Accuracy Train: ['79.8%', '81.5%', '78.5%']%
Epoch:  4 Batch:  11 Loss: ['0.5062', '0.2156', '0.1249'] Accuracy Train: ['82.6%', '84.9%', '79.6%']%
Epoch:  4 Batch:  21 Loss: ['0.5737', '0.2502', '0.1359'] Accuracy Train: ['82.4%', '84.9%', '79.2%']%
Epoch:  4 Batch:  31 Loss: ['0.5229', '0.2021', '0.1163'] Accuracy Train: ['82.1%', '84.9%', '79.3%']%
Epoch:  4 Batch:  41 Loss: ['0.5963', '0.2348', '0.1229'] Accuracy Train: ['81.7%', '84.7%', '79.3%']%
Epoch:  4 Batch:  51 Loss: ['0.5725', '0.2585', '0.1241'] Accuracy Train: ['81.6%', '84.6%', '79.5%']%
Epoch:  4 Batch:  61 Loss: ['0.6213', '0.2613', '0.1292'] Accuracy Train: ['81.6%', '84.5%', '79.5%']%
Epoch:  4 Batch:  71 Loss: ['0.5426', '0.2231', '0.1198'] Accuracy Train: ['81.6%', '84.6%', '79.5%']%
Epoch:  4 Batch:  81 Loss: ['0.5095', '0.2107', '0.1077'] Accuracy Train: ['81.6%', '84.7%', '79.6%']%

Tests: 10000 | Loss: ['0.70', '0.57', '0.66'] | Accuracy Test: ['76.28%', '80.97%', '78.37%'] | Times: [['7.08ms', '10.96ms'], ['8.39ms', '5.49ms'], ['8.34ms', '5.23ms']] | CNFs: ['0.77', '0.83', '0.81']


Duration: 127 seconds

Tests: 10000 | Loss: ['0.70', '0.57', '0.66'] | Accuracy Test: ['76.28%', '80.97%', '78.59%'] | Times: [['6.89ms', '10.88ms'], ['8.35ms', '5.50ms'], ['8.25ms', '5.05ms']] | CNFs: ['0.77', '0.83', '0.81']

Correct: 3 - [[0.30146875977516174, 3], [0.7215815186500549, 3], [0.4469303488731384, 3]]
Correct: 8 - [[0.19914035499095917, 9], [0.33637747168540955, 8], [0.2301347255706787, 8]]
Correct: 1 - [[0.22990268468856812, 7], [0.2615239918231964, 3], [0.3001210689544678, 8]]
Correct: 1 - [[0.378745973110199, 1], [0.6408345103263855, 1], [0.8103286623954773, 1]]
Correct: 7 - [[0.5745026469230652, 7], [0.7321698665618896, 7], [0.6351226568222046, 7]]
Correct: 2 - [[0.49540841579437256, 2], [0.6968878507614136, 2], [0.16616550087928772, 1]]
Correct: 5 - [[0.5660459995269775, 7], [0.4978918433189392, 7], [0.4157625436782837, 7]]
Correct: 2 - [[0.6331382393836975, 4], [0.9462555050849915, 4], [0.8398723602294922, 4]]
Correct: 7 - [[0.41307297348976135, 9], [0.24959540367126465, 9], [0.454312801361084, 9]]
Correct: 8 - [[0.2794003188610077, 9], [0.43347176909446716, 2], [0.18730704486370087, 9]]
Correct: 9 - [[0.717201828956604, 9], [0.8445065021514893, 9], [0.4259542226791382, 9]]
Correct: 0 - [[0.356012225151062, 9], [0.7377831339836121, 0], [0.8005033135414124, 0]]
Correct: 3 - [[0.3905682861804962, 3], [0.7877979278564453, 3], [0.2929733097553253, 3]]
Correct: 8 - [[0.3687754273414612, 2], [0.2616080045700073, 3], [0.22350110113620758, 9]]
Correct: 6 - [[0.5710695385932922, 6], [0.8463571667671204, 6], [0.531527578830719, 6]]
Correct: 4 - [[0.5867526531219482, 7], [0.3132184147834778, 7], [0.27473923563957214, 0]]
Correct: 6 - [[0.2317335158586502, 9], [0.5899139046669006, 3], [0.38546550273895264, 3]]
Correct: 6 - [[0.3885306119918823, 4], [0.9015364050865173, 4], [0.2538585066795349, 6]]
Correct: 0 - [[0.5104308128356934, 2], [0.9761900305747986, 2], [0.2680872082710266, 2]]
Correct: 0 - [[0.37413322925567627, 7], [0.31065747141838074, 3], [0.28939762711524963, 3]]
Correct: 7 - [[0.4294780492782593, 7], [0.5234330892562866, 7], [0.3490310609340668, 7]]
Correct: 4 - [[0.4852193593978882, 4], [0.716214120388031, 4], [0.7569159269332886, 7]]
Correct: 5 - [[0.3542220890522003, 2], [0.38445210456848145, 7], [0.3835175335407257, 2]]
Correct: 6 - [[0.5533743500709534, 6], [0.9051740169525146, 6], [0.929540753364563, 6]]
Correct: 3 - [[0.5143101215362549, 3], [0.8487895727157593, 3], [0.8249184489250183, 3]]
Correct: 1 - [[0.49993032217025757, 1], [0.8001430630683899, 1], [0.5385422110557556, 1]]
Correct: 1 - [[0.2495112121105194, 4], [0.3377384841442108, 1], [0.8648185133934021, 1]]
Correct: 3 - [[0.35899603366851807, 3], [0.6354205012321472, 3], [0.26476988196372986, 6]]
Correct: 6 - [[0.38638976216316223, 9], [0.8983756899833679, 6], [0.9877874255180359, 6]]
Correct: 8 - [[0.4802383780479431, 3], [0.665986955165863, 3], [0.27875688672065735, 3]]
Correct: 7 - [[0.49998390674591064, 7], [0.5550663471221924, 7], [0.3371693193912506, 9]]
Correct: 4 - [[0.40248000621795654, 7], [0.7234665751457214, 2], [0.4224342107772827, 4]]
Correct: 0 - [[0.2584868371486664, 7], [0.8003091812133789, 3], [0.21118730306625366, 3]]
Correct: 6 - [[0.3315647542476654, 3], [0.7988389134407043, 2], [0.37849584221839905, 2]]
Correct: 2 - [[0.5843799114227295, 2], [0.8980280160903931, 2], [0.2976066470146179, 2]]
Correct: 1 - [[0.3129177987575531, 7], [0.5811576843261719, 9], [0.2273813933134079, 1]]
Correct: 3 - [[0.2466510534286499, 3], [0.2164464294910431, 9], [0.8618974089622498, 7]]
Correct: 0 - [[0.3755916655063629, 2], [0.6713889837265015, 2], [0.28576037287712097, 2]]
Correct: 4 - [[0.42589184641838074, 2], [0.9276357293128967, 4], [0.8059658408164978, 4]]
Correct: 2 - [[0.24017390608787537, 2], [0.26054754853248596, 2], [0.4073590934276581, 6]]
Correct: 7 - [[0.23210959136486053, 3], [0.2789766788482666, 7], [0.5186717510223389, 4]]
Correct: 8 - [[0.6661508083343506, 9], [0.2998325228691101, 9], [0.4107799530029297, 9]]
Correct: 3 - [[0.3879651129245758, 3], [0.37502750754356384, 3], [0.41805291175842285, 3]]
Correct: 1 - [[0.2935852110385895, 3], [0.34894055128097534, 1], [0.3631863594055176, 3]]
Correct: 2 - [[0.5210229158401489, 2], [0.789574146270752, 2], [0.2882267236709595, 3]]
Correct: 8 - [[0.23401008546352386, 3], [0.24149683117866516, 0], [0.679338812828064, 0]]
Correct: 0 - [[0.6194641590118408, 9], [0.4631008207798004, 9], [0.8921096920967102, 9]]
Correct: 8 - [[0.29585781693458557, 3], [0.40357181429862976, 3], [0.23795346915721893, 3]]
Correct: 3 - [[0.3308875262737274, 3], [0.41863536834716797, 3], [0.5464667677879333, 3]]
Correct: 5 - [[0.3005056381225586, 0], [0.32212764024734497, 3], [0.6517158150672913, 1]]
Correct: 2 - [[0.28364166617393494, 2], [0.7911424040794373, 2], [0.48350775241851807, 2]]
Correct: 4 - [[0.45008838176727295, 2], [0.5822545886039734, 2], [0.7548229694366455, 4]]
Correct: 1 - [[0.22613541781902313, 3], [0.38172629475593567, 2], [0.2265814244747162, 2]]
Correct: 8 - [[0.4675811529159546, 9], [0.23810508847236633, 0], [0.21301588416099548, 3]]
Correct: 9 - [[0.367272287607193, 9], [0.6817989349365234, 9], [0.31095123291015625, 9]]
Correct: 1 - [[0.2926294505596161, 4], [0.6767309308052063, 1], [0.897519052028656, 1]]
Correct: 2 - [[0.3870251774787903, 2], [0.9271696209907532, 2], [0.50784832239151, 2]]
Correct: 9 - [[0.5788182616233826, 9], [0.7769083380699158, 9], [0.36273229122161865, 9]]
Correct: 7 - [[0.8715925216674805, 7], [0.7435811758041382, 7], [0.9363586902618408, 7]]
Correct: 2 - [[0.4090786576271057, 7], [0.7718167901039124, 2], [0.24824991822242737, 7]]
Correct: 9 - [[0.26407769322395325, 9], [0.8131248354911804, 2], [0.6576864719390869, 1]]
Correct: 6 - [[0.2672075033187866, 9], [0.6544910669326782, 3], [0.3275860548019409, 4]]
Correct: 5 - [[0.25376254320144653, 2], [0.20726962387561798, 2], [0.517468273639679, 5]]
Correct: 6 - [[0.27078914642333984, 9], [0.4740661382675171, 6], [0.3960615396499634, 1]]
Correct: 3 - [[0.4028931260108948, 3], [0.5257105231285095, 7], [0.17822512984275818, 5]]
Correct: 8 - [[0.21339237689971924, 2], [0.26295262575149536, 2], [0.23720110952854156, 8]]
Correct: 7 - [[0.35491856932640076, 9], [0.4081546664237976, 7], [0.29536768794059753, 7]]
Correct: 6 - [[0.5144712924957275, 3], [0.39782220125198364, 3], [0.5615177750587463, 6]]
Correct: 2 - [[0.24600228667259216, 9], [0.6121792793273926, 9], [0.38327446579933167, 6]]
Correct: 5 - [[0.7965074181556702, 4], [0.62809157371521, 4], [0.724416196346283, 4]]
Correct: 2 - [[0.6296789646148682, 3], [0.753037691116333, 3], [0.5426080226898193, 2]]
Correct: 8 - [[0.1866839975118637, 9], [0.3681477904319763, 2], [0.4683276414871216, 1]]
Correct: 9 - [[0.4021928310394287, 9], [0.6929590106010437, 9], [0.32118770480155945, 9]]
Correct: 6 - [[0.22392044961452484, 2], [0.5819497108459473, 6], [0.6210016012191772, 6]]
Correct: 0 - [[0.601184606552124, 0], [0.5671062469482422, 3], [0.2391720563173294, 0]]
Correct: 0 - [[0.4630873203277588, 6], [0.5403777360916138, 2], [0.5778011083602905, 6]]
Correct: 5 - [[0.35937249660491943, 2], [0.28086185455322266, 6], [0.5317742228507996, 5]]
Correct: 2 - [[0.6287057995796204, 3], [0.4502667486667633, 3], [0.2019551396369934, 3]]
Correct: 9 - [[0.5047183632850647, 9], [0.9402540326118469, 9], [0.9088016152381897, 9]]
Correct: 5 - [[0.36983078718185425, 3], [0.5195562839508057, 3], [0.41281557083129883, 3]]
Correct: 4 - [[0.8750057220458984, 4], [0.9867398738861084, 4], [0.5654487609863281, 4]]
Correct: 2 - [[0.292234867811203, 0], [0.6715208292007446, 2], [0.28363490104675293, 9]]
Correct: 1 - [[0.5501036643981934, 1], [0.3657902479171753, 1], [0.2968333661556244, 6]]
Correct: 6 - [[0.3462110757827759, 2], [0.2813270688056946, 2], [0.5500076413154602, 1]]
Correct: 6 - [[0.3284575045108795, 2], [0.5100370645523071, 9], [0.32785454392433167, 3]]
Correct: 8 - [[0.2596431076526642, 2], [0.6868906617164612, 2], [0.2541336715221405, 1]]
Correct: 4 - [[0.2724970877170563, 0], [0.7145681977272034, 4], [0.8329286575317383, 0]]
Correct: 8 - [[0.3170895576477051, 9], [0.528920590877533, 2], [0.3228553533554077, 6]]
Correct: 4 - [[0.5037307143211365, 2], [0.7836634516716003, 2], [0.6342914700508118, 6]]
Correct: 5 - [[0.5907027721405029, 9], [0.7806364297866821, 9], [0.45405858755111694, 6]]
Correct: 0 - [[0.3509237468242645, 0], [0.6695548892021179, 4], [0.7199751734733582, 4]]
Correct: 9 - [[0.4889813959598541, 9], [0.47108712792396545, 9], [0.5452401041984558, 9]]
Correct: 9 - [[0.39034247398376465, 0], [0.3488655090332031, 3], [0.15948909521102905, 7]]
Correct: 9 - [[0.42027202248573303, 9], [0.8964552879333496, 9], [0.8589923977851868, 9]]
Correct: 8 - [[0.19609245657920837, 3], [0.3362593352794647, 2], [0.29764747619628906, 6]]
Correct: 9 - [[0.3824497163295746, 9], [0.7649603486061096, 9], [0.2308993637561798, 9]]
Correct: 9 - [[0.7483839988708496, 9], [0.9047022461891174, 9], [0.8786860108375549, 9]]
Correct: 3 - [[0.41874417662620544, 7], [0.6692315936088562, 3], [0.19357603788375854, 3]]
Correct: 7 - [[0.4218499958515167, 7], [0.5101895928382874, 2], [0.5372838377952576, 7]]
Correct: 5 - [[0.2667965292930603, 0], [0.3327459990978241, 3], [0.23984751105308533, 2]]
Correct: 0 - [[0.36715462803840637, 9], [0.3883177638053894, 2], [0.3572518527507782, 9]]
Correct: 0 - [[0.2548312842845917, 7], [0.6268357634544373, 7], [0.22930924594402313, 9]]
Correct: 5 - [[0.27107879519462585, 5], [0.3460853099822998, 2], [0.20242856442928314, 3]]
Correct: 2 - [[0.4970010221004486, 2], [0.9637983441352844, 2], [0.6983539462089539, 2]]
Correct: 2 - [[0.3039388060569763, 3], [0.3963260054588318, 3], [0.6676471829414368, 3]]
Correct: 3 - [[0.4128609299659729, 0], [0.7204068303108215, 0], [0.39092373847961426, 0]]
Correct: 8 - [[0.3029659688472748, 7], [0.6943124532699585, 2], [0.3187136650085449, 2]]
Correct: 6 - [[0.3276699185371399, 9], [0.5156816244125366, 3], [0.26768824458122253, 6]]
Correct: 3 - [[0.33157896995544434, 3], [0.6576296091079712, 2], [0.4676995277404785, 3]]
Correct: 4 - [[0.5607169270515442, 3], [0.6039522290229797, 3], [0.4129454493522644, 3]]
Correct: 0 - [[0.2785845398902893, 4], [0.5308516621589661, 2], [0.3022594451904297, 2]]
Correct: 5 - [[0.2994649112224579, 2], [0.31061679124832153, 5], [0.4516346752643585, 5]]
Correct: 8 - [[0.2072477638721466, 9], [0.3125287890434265, 3], [0.38294675946235657, 3]]
Correct: 0 - [[0.49560534954071045, 0], [0.601843535900116, 0], [0.463219553232193, 0]]
Correct: 1 - [[0.39480847120285034, 9], [0.5674062371253967, 9], [0.2638014853000641, 1]]
Correct: 7 - [[0.3320128321647644, 7], [0.560645580291748, 7], [0.44392070174217224, 7]]
Correct: 2 - [[0.2034907191991806, 0], [0.4025116562843323, 2], [0.27893197536468506, 7]]
Correct: 8 - [[0.5201096534729004, 3], [0.5993931293487549, 3], [0.2791787087917328, 6]]
Correct: 8 - [[0.5174463391304016, 9], [0.5088009238243103, 2], [0.31873106956481934, 1]]
Correct: 7 - [[0.3210110068321228, 7], [0.5122228264808655, 2], [0.17574001848697662, 3]]
Correct: 8 - [[0.37271803617477417, 3], [0.45173779129981995, 3], [0.2557181417942047, 1]]
Correct: 5 - [[0.4045296013355255, 9], [0.3965788781642914, 9], [0.29990288615226746, 1]]
Correct: 1 - [[0.22252722084522247, 9], [0.5426236987113953, 1], [0.6885749101638794, 1]]
Correct: 8 - [[0.26131364703178406, 0], [0.29308006167411804, 3], [0.3042061924934387, 8]]
Correct: 7 - [[0.5625419020652771, 7], [0.42236319184303284, 4], [0.19509786367416382, 4]]
Correct: 1 - [[0.5606862306594849, 1], [0.9270328283309937, 1], [0.35078391432762146, 1]]
Correct: 3 - [[0.2557019591331482, 4], [0.8904412984848022, 3], [0.7259122133255005, 3]]
Correct: 0 - [[0.28030532598495483, 0], [0.3694900572299957, 0], [0.31322944164276123, 9]]
Correct: 5 - [[0.4424024522304535, 5], [0.8002172708511353, 5], [0.37639862298965454, 5]]
Correct: 7 - [[0.9471421837806702, 7], [0.9161039590835571, 7], [0.7141481637954712, 7]]
Correct: 9 - [[0.6485230326652527, 9], [0.47708404064178467, 9], [0.5684043765068054, 9]]
Correct: 7 - [[0.42355334758758545, 3], [0.2600723206996918, 7], [0.19917422533035278, 6]]
Correct: 4 - [[0.22060361504554749, 4], [0.7089837193489075, 4], [0.357638418674469, 0]]
Correct: 5 - [[0.42098915576934814, 3], [0.4018559455871582, 3], [0.3169941306114197, 5]]
Correct: 9 - [[0.2903076410293579, 7], [0.4072120785713196, 9], [0.487845242023468, 9]]
Correct: 8 - [[0.42044612765312195, 3], [0.4203639328479767, 3], [0.2998116612434387, 1]]
Correct: 0 - [[0.4807090163230896, 4], [0.6083415150642395, 4], [0.31062301993370056, 4]]
Correct: 7 - [[0.33632293343544006, 4], [0.322058767080307, 1], [0.20229403674602509, 6]]
Correct: 9 - [[0.7845529317855835, 9], [0.9049740433692932, 9], [0.9120545387268066, 9]]
Correct: 8 - [[0.4129689931869507, 2], [0.6286741495132446, 2], [0.2785435914993286, 2]]
Correct: 2 - [[0.4437977373600006, 2], [0.47722354531288147, 4], [0.31609734892845154, 4]]
Correct: 7 - [[0.3379610478878021, 4], [0.46500012278556824, 4], [0.6004327535629272, 4]]
Correct: 6 - [[0.32489877939224243, 3], [0.4303479790687561, 3], [0.5296558737754822, 3]]
Correct: 9 - [[0.7026062607765198, 9], [0.6103320121765137, 9], [0.5678920745849609, 9]]
Correct: 4 - [[0.2472309023141861, 0], [0.3161180019378662, 4], [0.29167208075523376, 3]]
Correct: 3 - [[0.303024560213089, 4], [0.7765753269195557, 4], [0.47365808486938477, 4]]
Correct: 9 - [[0.5923079252243042, 9], [0.3779880404472351, 1], [0.391380250453949, 1]]
Correct: 6 - [[0.2746245265007019, 9], [0.37732017040252686, 2], [0.28506162762641907, 3]]
Correct: 4 - [[0.24454951286315918, 0], [0.48927566409111023, 4], [0.4710656404495239, 4]]
Correct: 7 - [[0.5159941911697388, 7], [0.7371918559074402, 4], [0.6877344250679016, 4]]
Correct: 6 - [[0.333816260099411, 9], [0.5358936190605164, 2], [0.5716223120689392, 6]]
Correct: 5 - [[0.2724076509475708, 7], [0.25764283537864685, 3], [0.18746185302734375, 7]]
Correct: 1 - [[0.42481592297554016, 9], [0.37024930119514465, 9], [0.2855607569217682, 2]]
Correct: 5 - [[0.22162722051143646, 7], [0.4953192472457886, 3], [0.4259100556373596, 7]]
Correct: 8 - [[0.3687453866004944, 3], [0.8176283836364746, 3], [0.32850468158721924, 3]]
Correct: 8 - [[0.8265706896781921, 9], [0.337899386882782, 6], [0.8046844005584717, 1]]
Correct: 0 - [[0.49794864654541016, 0], [0.631822943687439, 0], [0.6615155339241028, 4]]
Correct: 4 - [[0.7113348245620728, 9], [0.5141832828521729, 9], [0.26510539650917053, 2]]
Correct: 0 - [[0.3020392060279846, 0], [0.2925712764263153, 0], [0.36557871103286743, 9]]
Correct: 5 - [[0.2556256651878357, 9], [0.36425521969795227, 3], [0.24894437193870544, 6]]
Correct: 5 - [[0.18595904111862183, 3], [0.5215962529182434, 3], [0.2320834994316101, 3]]
Correct: 1 - [[0.2555614411830902, 9], [0.7265002727508545, 1], [0.5641465783119202, 1]]
Correct: 1 - [[0.3570326268672943, 1], [0.4482172429561615, 1], [0.6377915143966675, 1]]
Correct: 8 - [[0.69805908203125, 2], [0.5349602103233337, 2], [0.40105754137039185, 9]]
Correct: 9 - [[0.3767385184764862, 9], [0.6582571268081665, 9], [0.6919856071472168, 9]]
Correct: 0 - [[0.2413490116596222, 0], [0.47687479853630066, 2], [0.30577823519706726, 4]]
Correct: 3 - [[0.37391793727874756, 2], [0.7812560796737671, 6], [0.5251523852348328, 6]]
Correct: 1 - [[0.45439890027046204, 7], [0.4028894603252411, 9], [0.5043792128562927, 1]]
Correct: 9 - [[0.2936193645000458, 0], [0.2890947461128235, 1], [0.16843397915363312, 1]]
Correct: 2 - [[0.30315983295440674, 0], [0.4223583936691284, 2], [0.3384295701980591, 2]]
Correct: 2 - [[0.41939303278923035, 2], [0.6337941884994507, 2], [0.3609791696071625, 4]]
Correct: 5 - [[0.3426579535007477, 2], [0.2831138074398041, 9], [0.22983701527118683, 5]]
Correct: 3 - [[0.44481614232063293, 3], [0.7260012626647949, 3], [0.40269735455513, 6]]
Correct: 9 - [[0.9501407146453857, 9], [0.930304229259491, 9], [0.765052080154419, 9]]
Correct: 9 - [[0.7293797731399536, 9], [0.738481879234314, 9], [0.6480929851531982, 9]]
Correct: 4 - [[0.4632946252822876, 2], [0.533581018447876, 2], [0.18656966090202332, 0]]
Correct: 0 - [[0.28190821409225464, 3], [0.6197814345359802, 0], [0.3782370686531067, 0]]
Correct: 3 - [[0.5750424265861511, 3], [0.8220303058624268, 3], [0.4429730474948883, 6]]
Correct: 0 - [[0.4183090031147003, 0], [0.6897369027137756, 0], [0.22809264063835144, 0]]
Correct: 0 - [[0.5643579959869385, 9], [0.5096178650856018, 9], [0.2209417074918747, 9]]
Correct: 9 - [[0.24832138419151306, 9], [0.36597737669944763, 4], [0.315213680267334, 9]]
Correct: 8 - [[0.2847948670387268, 8], [0.3539772927761078, 6], [0.4259723126888275, 6]]
Correct: 1 - [[0.325732558965683, 9], [0.4498312175273895, 3], [0.4291546940803528, 1]]
Correct: 5 - [[0.25861528515815735, 0], [0.34407323598861694, 3], [0.3090988099575043, 9]]
Correct: 7 - [[0.3997080326080322, 7], [0.6473369598388672, 3], [0.3979688584804535, 3]]
Correct: 0 - [[0.5281317830085754, 0], [0.3113236427307129, 0], [0.18089990317821503, 0]]
Correct: 8 - [[0.26235029101371765, 4], [0.48489776253700256, 2], [0.37744125723838806, 0]]
Correct: 2 - [[0.2784167528152466, 7], [0.3854224979877472, 4], [0.3482525050640106, 4]]
Correct: 4 - [[0.667907178401947, 4], [0.9372063875198364, 4], [0.9091581702232361, 4]]
Correct: 7 - [[0.8605414628982544, 7], [0.6614465713500977, 7], [0.7381533980369568, 7]]
Correct: 0 - [[0.3019258379936218, 0], [0.3416079878807068, 0], [0.2745434045791626, 3]]
Correct: 2 - [[0.4427211284637451, 7], [0.5881304144859314, 2], [0.364197701215744, 4]]
Correct: 3 - [[0.2660370469093323, 7], [0.5955384373664856, 7], [0.5128909349441528, 3]]
Correct: 6 - [[0.16168667376041412, 2], [0.8162791728973389, 6], [0.6838730573654175, 6]]
Correct: 3 - [[0.568973958492279, 3], [0.6695639491081238, 3], [0.8438937664031982, 3]]
Correct: 8 - [[0.5557147264480591, 9], [0.4184040129184723, 9], [0.3036915063858032, 9]]
Correct: 5 - [[0.31549906730651855, 3], [0.3260696828365326, 3], [0.6267909407615662, 4]]
Correct: 0 - [[0.22175151109695435, 2], [0.4677101671695709, 0], [0.4304259419441223, 0]]
Correct: 3 - [[0.3082375228404999, 0], [0.7509111166000366, 7], [0.6552659869194031, 3]]
Correct: 4 - [[0.29973530769348145, 9], [0.3370308578014374, 4], [0.26215070486068726, 4]]
Correct: 3 - [[0.44030824303627014, 7], [0.5484921336174011, 7], [0.2982518970966339, 3]]
Correct: 9 - [[0.37814006209373474, 2], [0.4686250686645508, 9], [0.49536487460136414, 9]]
